Price,Area,Location,Bedrooms,Resale,Gymnasium,Lift,Parking,Maintenance,Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas_Conn,Jogging Track,Swimming Pool
1100000,1545,Kalyan West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1100000,580,Borivali West,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1100000,1650,Ulwe,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No
1100000,550,Mulund East,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
1100000,1250,Sector 17 Ulwe,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
1110000,1310,Sector-8 Ulwe,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1110000,1117,Sector 20 Kharghar,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1110000,655,Andheri East,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1110000,1245,Sector 17 Ulwe,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1110000,550,Suburbs Mumbai,1,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1110000,1117,Kharghar,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1110000,1135,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1110000,1205,Seawoods,2,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
1110000,886,Thane West,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1110000,1205,Seawoods,1,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1110000,1160,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1110000,1050,Airoli,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1110000,602,Powai,1,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1120000,573,Ulwe,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1120000,600,Dattapada,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1120000,1025,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1120000,725,Chembur,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1120000,700,Chembur,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
1120000,1532,Sector-8 Ulwe,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1120000,1400,Majiwada thane,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1120000,650,Borivali West,1,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1120000,676,Thane West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1120000,1060,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1120000,1150,Ulwe,2,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes
1120000,1130,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1120000,1726,Panvel,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1120000,542,Mira Road East,2,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes
1120000,541,Mira Road East,2,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes
1129999.9,600,Borivali East,1,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes
1129999.9,900,Goregaon East,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
1129999.9,750,Govind nagar,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1129999.9,1750,Panvel,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1129999.9,1389,Mira Road East,3,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes
1129999.9,744,Kandivali East,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1129999.9,728,Kandivali East,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1139999.9,1550,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No
1139999.9,1550,Kharghar,3,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No
1139999.9,1133,Panvel,2,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1139999.9,448,Akurli Nagar,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1139999.9,1341,Mira Road East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1139999.9,650,Powai,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes
1139999.9,789,Mira Road East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1150000,560,Malad West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,860,Marol,1,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes
1150000,600,Tolaram Colony,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,1250,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1150000,950,Jankalyan Nagar,2,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No
1150000,1095,Sector 18,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,1182,Sector 11 Belapur,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,1227,Sector 35I Kharghar,2,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes
1150000,1340,Mira Road East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1150000,650,Patel Nagar,1,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes
1150000,600,Chembur,1,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
1150000,1200,Chembur,2,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes
1150000,650,Pandurangwadi,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,441,Jawahar Nagar,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,650,Govandi,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,800,Kondivita Road,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,1065,vasant vihar thane west,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
1150000,1065,vasant vihar thane west,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,1450,Mumbai Highway,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No
1150000,1450,Sector 10 Kamothe,3,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No
1150000,1182,Kharghar,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1150000,960,CBD Belapur East,2,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes
1150000,1170,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1150000,1133,Panvel,2,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1150000,635,Jogeshwari West,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1150000,870,Koper Khairane,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1150000,471,Thane West,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1150000,650,Chembur,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1150000,780,Kandivali East,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1150000,860,Vashi,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,1120,Kurla West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,1350,Ulwe,2,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes
1150000,600,Borivali West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,630,Malad East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,650,Borivali West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,1100,Kurla West,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1150000,1100,Malad West,2,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes
1150000,780,Dahisar East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,1270,Kharghar,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1150000,1390,Mira Road East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1150000,1000,Belapur,2,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes
1150000,1220,Ulwe,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1150000,650,Mulund East,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1150000,1771,Panvel,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1150000,1240,Ulwe,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
1150000,1330,Kalamboli,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1150000,1142,Ulwe,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1150000,1450,Ulwe,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1150000,1386,Mira Road East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1150000,641,Thane West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1150000,760,Malad East,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1150000,894,Panvel,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1150000,650,Borivali West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
1150000,1260,Ulwe,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1150000,1240,Ulwe,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1150000,1100,Kharghar,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes
1150000,1820,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1150000,1050,Thane West,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1150000,950,Thane West,2,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
1150000,1450,Ulwe,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1150000,1075,Koper Khairane,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1150000,575,Borivali West,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1150000,789,Mira Road East,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1150000,720,Andheri East,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1150000,1026,Dahisar East,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1150000,1260,Ulwe,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1150000,1550,Ulwe,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1150000,585,Borivali West,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1160000,1150,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1160000,1179,Thane West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
1160000,1230,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1160000,1585,Sector-3 Ulwe,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1170000,1650,Koper Khairane,3,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1170000,1150,Thane West,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1170000,550,Shreyas Colony,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1170000,480,Bangur Nagar,1,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1170000,840,Malad West,2,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No
1170000,560,Dahisar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1170000,430,Chembur,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1170000,1440,Panvel,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1170000,1440,Panvel,3,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
1180000,1475,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1180000,1150,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1180000,1080,Koper Khairane,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1180000,984,Thane West,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1180000,2857,Khopoli,4,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1180000,850,Thane West,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1180000,750,Thane West,2,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No
1180000,684,Thane West,2,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes
1180000,900,Sanpada,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1180000,1440,Panvel,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1190000,1585,Sector 6,3,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes
1190000,1209,Thane West,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
1190000,1020,Thane West,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1190000,1461,Thane West,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes
1190000,500,Kanjurmarg East,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1190000,538,Sion,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No
1190000,698,Mira Road East,3,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes
1190000,598,Thane West,2,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes
1200000,1415,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,1530,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1200000,510,Goregaon West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,560,Kandivali East,2,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1200000,1000,kolshet,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No
1200000,540,Borivali West,1,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
1200000,1050,Andheri East,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No
1200000,957,Ghatkopar,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,675,Chembur East,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1200000,1600,Kharghar,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,936,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1200000,1210,Kolshet Road,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No
1200000,950,Kapurbawadi,2,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1200000,617,Chembur,1,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1200000,1600,Sector-18 Ulwe,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1200000,1302,Sector 11 Kharghar,3,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes
1200000,700,Antop Hill,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1200000,950,Thane West,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1200000,720,Malad East,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
1200000,1210,Kharghar,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,1395,Kharghar,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,600,Chembur,1,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
1200000,600,Chembur,1,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No
1200000,1750,Ulwe,3,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1010,Malad West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1200000,680,Kandivali West,2,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No
1200000,785,Dahisar East,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,700,Goregaon West,1,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1200000,931,Panvel,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,680,Dahisar West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1046,Thane West,2,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1200000,750,Jogeshwari West,1,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No
1200000,1275,Mira Road East,3,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1200000,900,Borivali West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1200000,1340,Kalyan West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,1550,Ulwe,3,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes
1200000,1560,Kalyan West,3,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No
1200000,1000,Thane West,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,950,Sanpada,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,925,Ghansoli,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1200000,1200,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1200000,1450,Ulwe,3,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1450,Ulwe,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1200000,1400,Kharghar,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1021,Malad East,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes
1200000,600,Powai,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1200000,851,Sanpada,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1200000,500,Borivali West,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No
1200000,1650,Ulwe,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1200000,1150,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,1150,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1200000,975,Kandivali West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1026,Thane West,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,1026,Thane West,2,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1200000,1080,Thane West,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1200000,610,Kandivali West,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,864,Andheri East,1,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1200000,750,Vikroli East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,750,Vikroli East,2,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1200000,900,Santacruz East,2,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No
1200000,1375,Kharghar,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
1200000,525,Borivali West,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
1200000,1150,Ulwe,3,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No
1200000,1150,Ulwe,3,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No
1200000,1580,Ulwe,3,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1200000,1386,Mira Road East,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1200000,550,Santacruz East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1200000,550,Santacruz East,1,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No
1200000,750,Kandivali West,1,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No
1210000,1150,Dahisar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes
1210000,1251,Kharghar,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1210000,690,Kolshet Road,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1210000,1515,Sector-18 Ulwe,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1210000,1525,roadpali navimumbai,3,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
1210000,1100,Goregaon East,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1210000,1215,Ulwe,2,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No
1210000,1240,Kharghar,2,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1210000,1600,Kharghar,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1210000,676,Thane West,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes
1210000,890,Malad West,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1220000,675,Kolshet Road,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1220000,632,Chembur,1,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1220000,1250,Kolshet Road,2,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No
1220000,1565,Kamothe,3,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1220000,1327,Balkum,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1220000,1235,Mira Road East,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes
1220000,1150,Kandivali East,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1220000,855,Malad East,2,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No
1220000,880,Borivali East,2,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No
1230000,1305,Kharghar,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1230000,1044,Thane West,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1230000,547,Chembur,2,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
1230000,1700,Kalyan East,3,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
1230000,525,Kandivali West,1,No,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No
1240000,674,Kolshet Road,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1240000,673,Kolshet Road,2,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1240000,1565,Kamothe,3,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1240000,1300,Vartak Nagar,3,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No
1240000,1365,Mira Road East,3,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1240000,1335,Virar,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes
1240000,650,Andheri East,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No
